,date,week,team,game_location,opp,result,team_pts,opp_pts,cmp,att,pass_yds,pass_td,int,rating,sacked,rush_att,rush_yds,rush_td
0,2023-09-10,1,NOR,,TEN,W,16,15,23,33,305,1,1,96.1,4,3,4,0
1,2023-09-18,2,NOR,@,CAR,W,20,17,21,36,228,0,1,65.5,4,3,-4,0
2,2023-09-24,3,NOR,@,GNB,L,17,18,13,18,103,1,0,104.6,3,0,0,0
3,2023-10-01,4,NOR,,TAM,L,9,26,23,37,127,0,0,68.2,2,2,1,0
4,2023-10-08,5,NOR,@,NWE,W,34,0,18,26,183,2,0,114.7,2,2,4,0
5,2023-10-15,6,NOR,@,HOU,L,13,20,32,50,353,1,1,83.2,2,1,2,0
6,2023-10-19,7,NOR,,JAX,L,24,31,33,55,301,1,1,73.4,1,3,14,0
7,2023-10-29,8,NOR,@,IND,W,38,27,19,27,310,2,0,133.3,1,1,-1,0
8,2023-11-05,9,NOR,,CHI,W,24,17,25,34,211,2,0,108.8,0,3,3,0
